Date,Country,Confirmed
10/1/20,Ghana,46656
10/1/20,Greece,18886
10/1/20,Grenada,24
10/1/20,Guatemala,92409
10/1/20,Guinea,10652
10/1/20,Guinea-Bissau,2324
10/1/20,Guyana,2929
10/1/20,Haiti,8781
10/1/20,Holy See,12
10/1/20,Honduras,77598
10/1/20,Hungary,27309
10/1/20,Iceland,2769
10/1/20,India,6394068
10/1/20,Indonesia,291182
10/1/20,Iran,461044
10/1/20,Iraq,367474
10/1/20,Ireland,36597
10/1/20,Israel,253490
10/1/20,Italy,317409
10/1/20,Jamaica,6555
10/1/20,Japan,84244
10/1/20,Jordan,13101
10/1/20,Kazakhstan,108044
10/1/20,Kenya,38713
10/1/20,"Korea, South",23952
10/1/20,Kosovo,15663
10/1/20,Kuwait,105676
10/1/20,Kyrgyzstan,46841
10/1/20,Laos,23
10/1/20,Latvia,1868
10/1/20,Lebanon,40882
10/1/20,Lesotho,1639
10/1/20,Liberia,1343
10/1/20,Libya,35208
10/1/20,Liechtenstein,119
10/1/20,Lithuania,4784
10/1/20,Luxembourg,8595
10/1/20,MS Zaandam,9
10/1/20,Madagascar,16454
10/1/20,Malawi,5779
10/1/20,Malaysia,11484
10/1/20,Maldives,10354
10/1/20,Mali,3131
10/1/20,Malta,3095
10/1/20,Mauritania,7505
10/1/20,Mauritius,381
10/1/20,Mexico,748315
10/1/20,Moldova,54064
10/1/20,Monaco,219
10/1/20,Mongolia,313
10/1/20,Montenegro,10987
10/1/20,Morocco,126044
10/1/20,Mozambique,8888
10/1/20,Namibia,11373
10/1/20,Nepal,79728
10/1/20,Netherlands,129283
10/1/20,New Zealand,1848
10/1/20,Nicaragua,5170
10/1/20,Niger,1197
10/1/20,Nigeria,59001
10/1/20,North Macedonia,18138
10/1/20,Norway,14149
10/1/20,Oman,98585
10/1/20,Pakistan,313431
10/1/20,Panama,113342
10/1/20,Papua New Guinea,539
10/1/20,Paraguay,41799
10/1/20,Peru,814829
10/1/20,Philippines,314079
10/1/20,Poland,93481
10/1/20,Portugal,76396
10/1/20,Qatar,125959
10/1/20,Romania,129658
10/1/20,Russia,1179634
10/1/20,Rwanda,4843
10/1/20,Saint Kitts and Nevis,19
10/1/20,Saint Lucia,27
10/1/20,Saint Vincent and the Grenadines,64
10/1/20,San Marino,732
10/1/20,Sao Tome and Principe,911
10/1/20,Saudi Arabia,335097
10/1/20,Senegal,15019
10/1/20,Serbia,33662
10/1/20,Seychelles,144
10/1/20,Sierra Leone,2238
10/1/20,Singapore,57784
10/1/20,Slovakia,10938
10/1/20,Slovenia,5865
10/1/20,Solomon Islands,0
10/1/20,Somalia,3593
10/1/20,South Africa,676084
10/1/20,South Sudan,2704
10/1/20,Spain,778607
10/1/20,Sri Lanka,3382
10/1/20,Sudan,13653
10/1/20,Suriname,4891
10/1/20,Sweden,93615
10/1/20,Switzerland,53832
10/1/20,Syria,4247
10/1/20,Taiwan*,515
10/1/20,Tajikistan,9811
10/1/20,Tanzania,509
10/1/20,Thailand,3575
10/1/20,Timor-Leste,28
10/1/20,Togo,1809
10/1/20,Trinidad and Tobago,4570
10/1/20,Tunisia,18413
10/1/20,Turkey,320070
10/1/20,US,7277791
10/1/20,Uganda,8287
10/1/20,Ukraine,218625
10/1/20,United Arab Emirates,95348
10/1/20,United Kingdom,462775
10/1/20,Uruguay,2061
10/1/20,Uzbekistan,57190
10/1/20,Venezuela,76029
10/1/20,Vietnam,1095
10/1/20,West Bank and Gaza,40322
10/1/20,Western Sahara,10
10/1/20,Yemen,2039
10/1/20,Zambia,14802
10/1/20,Zimbabwe,7850
10/2/20,Afghanistan,39290
10/2/20,Albania,13965
10/2/20,Algeria,51847
10/2/20,Andorra,2110
10/2/20,Angola,5211
10/2/20,Antigua and Barbuda,106
10/2/20,Argentina,779689
10/2/20,Armenia,51382
10/2/20,Australia,27121
10/2/20,Austria,46374
10/2/20,Azerbaijan,40453
10/2/20,Bahamas,4220
10/2/20,Bahrain,71803
10/2/20,Bangladesh,366383
10/2/20,Barbados,193
10/2/20,Belarus,79421
10/2/20,Belgium,124234
10/2/20,Belize,2080
10/2/20,Benin,2357
10/2/20,Bhutan,283
10/2/20,Bolivia,136219
10/2/20,Bosnia and Herzegovina,27975
10/2/20,Botswana,3172
10/2/20,Brazil,4847092
10/2/20,Brunei,146
10/2/20,Bulgaria,21336
10/2/20,Burkina Faso,2123
10/2/20,Burma,15525
10/2/20,Burundi,513
10/2/20,Cabo Verde,6205
10/2/20,Cambodia,278
10/2/20,Cameroon,20924
10/2/20,Canada,165054
10/2/20,Central African Republic,4829
10/2/20,Chad,1211
10/2/20,Chile,466590
10/2/20,China,90584
10/2/20,Colombia,841532
10/2/20,Comoros,484
10/2/20,Congo (Brazzaville),5089
10/2/20,Congo (Kinshasa),10729
10/2/20,Costa Rica,77829
10/2/20,Cote d'Ivoire,19793
10/2/20,Croatia,17160
10/2/20,Cuba,5718
10/2/20,Cyprus,1789
10/2/20,Czechia,78051
10/2/20,Denmark,29418
10/2/20,Diamond Princess,712
10/2/20,Djibouti,5417
10/2/20,Dominica,31
10/2/20,Dominican Republic,113350
10/2/20,Ecuador,139534
10/2/20,Egypt,103466
10/2/20,El Salvador,29175
10/2/20,Equatorial Guinea,5045
10/2/20,Eritrea,381
10/2/20,Estonia,3507
10/2/20,Eswatini,5521
10/2/20,Ethiopia,76988
10/2/20,Fiji,32
10/2/20,Finland,10244
10/2/20,France,629431
10/2/20,Gabon,8797
10/2/20,Gambia,3585
10/2/20,Georgia,7093
10/2/20,Germany,298374
10/2/20,Ghana,46694
10/2/20,Greece,19346
10/2/20,Grenada,24
10/2/20,Guatemala,93090
10/2/20,Guinea,10735
10/2/20,Guinea-Bissau,2362
10/2/20,Guyana,2968
10/2/20,Haiti,8792
10/2/20,Holy See,12
10/2/20,Honduras,78269
10/2/20,Hungary,28631
10/2/20,Iceland,2809
10/2/20,India,6473544
10/2/20,Indonesia,295499
10/2/20,Iran,464596
10/2/20,Iraq,372259
10/2/20,Ireland,37063
10/2/20,Israel,258920
10/2/20,Italy,319908
10/2/20,Jamaica,6704
10/2/20,Japan,84768
10/2/20,Jordan,13650
10/2/20,Kazakhstan,108106
10/2/20,Kenya,38923
10/2/20,"Korea, South",24027
10/2/20,Kosovo,15705
10/2/20,Kuwait,106087
10/2/20,Kyrgyzstan,47056
10/2/20,Laos,23
10/2/20,Latvia,1945
10/2/20,Lebanon,42173
10/2/20,Lesotho,1680
10/2/20,Liberia,1346
10/2/20,Libya,35717
10/2/20,Liechtenstein,120
10/2/20,Lithuania,4956
10/2/20,Luxembourg,8709
10/2/20,MS Zaandam,9
10/2/20,Madagascar,16493
10/2/20,Malawi,5783
10/2/20,Malaysia,11771
10/2/20,Maldives,10398
10/2/20,Mali,3156
10/2/20,Malta,3139
10/2/20,Mauritania,7511
10/2/20,Mauritius,385
10/2/20,Mexico,753090
10/2/20,Moldova,55016
10/2/20,Monaco,221
10/2/20,Mongolia,313
10/2/20,Montenegro,11690
10/2/20,Morocco,128565
10/2/20,Mozambique,8979
10/2/20,Namibia,11480
10/2/20,Nepal,82450
10/2/20,Netherlands,133166
10/2/20,New Zealand,1849
10/2/20,Nicaragua,5170
10/2/20,Niger,1198
10/2/20,Nigeria,59127
10/2/20,North Macedonia,18363
10/2/20,Norway,14284
10/2/20,Oman,98585
10/2/20,Pakistan,313984
10/2/20,Panama,113962
10/2/20,Papua New Guinea,539
10/2/20,Paraguay,42684
10/2/20,Peru,818297
10/2/20,Philippines,316678
10/2/20,Poland,95773
10/2/20,Portugal,77284
10/2/20,Qatar,126164
10/2/20,Romania,132001
10/2/20,Russia,1188928
10/2/20,Rwanda,4847
10/2/20,Saint Kitts and Nevis,19
10/2/20,Saint Lucia,27
10/2/20,Saint Vincent and the Grenadines,64
10/2/20,San Marino,732
10/2/20,Sao Tome and Principe,911
10/2/20,Saudi Arabia,335578
10/2/20,Senegal,15051
10/2/20,Serbia,33735
10/2/20,Seychelles,145
10/2/20,Sierra Leone,2252
10/2/20,Singapore,57794
10/2/20,Slovakia,11617
10/2/20,Slovenia,6103
10/2/20,Solomon Islands,0
10/2/20,Somalia,3593
10/2/20,South Africa,677833
10/2/20,South Sudan,2715
10/2/20,Spain,789932
10/2/20,Sri Lanka,3388
10/2/20,Sudan,13653
10/2/20,Suriname,4899
10/2/20,Sweden,94283
10/2/20,Switzerland,54384
10/2/20,Syria,4289
10/2/20,Taiwan*,517
10/2/20,Tajikistan,9852
10/2/20,Tanzania,509
10/2/20,Thailand,3583
10/2/20,Timor-Leste,28
10/2/20,Togo,1818
10/2/20,Trinidad and Tobago,4629
10/2/20,Tunisia,19721
10/2/20,Turkey,321512
10/2/20,US,7332297
10/2/20,Uganda,8491
10/2/20,Ukraine,223376
10/2/20,United Arab Emirates,96529
10/2/20,United Kingdom,469769
10/2/20,Uruguay,2097
10/2/20,Uzbekistan,57454
10/2/20,Venezuela,76820
10/2/20,Vietnam,1096
10/2/20,West Bank and Gaza,40766
10/2/20,Western Sahara,10
10/2/20,Yemen,2040
10/2/20,Zambia,14830
10/2/20,Zimbabwe,7858
10/3/20,Afghanistan,39297
10/3/20,Albania,14117
10/3/20,Algeria,51995
10/3/20,Andorra,2110
10/3/20,Angola,5370
10/3/20,Antigua and Barbuda,107
10/3/20,Argentina,790818
10/3/20,Armenia,51925
10/3/20,Australia,27135
10/3/20,Austria,47432
10/3/20,Azerbaijan,40561
10/3/20,Bahamas,4332
10/3/20,Bahrain,72310
10/3/20,Bangladesh,367565
10/3/20,Barbados,196
10/3/20,Belarus,79852
10/3/20,Belgium,127623
10/3/20,Belize,2080
10/3/20,Benin,2357
10/3/20,Bhutan,283
10/3/20,Bolivia,136569
10/3/20,Bosnia and Herzegovina,27975
10/3/20,Botswana,3172
10/3/20,Brazil,4906833
10/3/20,Brunei,146
10/3/20,Bulgaria,21518
10/3/20,Burkina Faso,2154
10/3/20,Burma,16503
10/3/20,Burundi,513
10/3/20,Cabo Verde,6296
10/3/20,Cambodia,278
10/3/20,Cameroon,20924
10/3/20,Canada,166360
10/3/20,Central African Republic,4845
10/3/20,Chad,1214
10/3/20,Chile,468471
10/3/20,China,90604
10/3/20,Colombia,848147
10/3/20,Comoros,487
10/3/20,Congo (Brazzaville),5089
10/3/20,Congo (Kinshasa),10752
10/3/20,Costa Rica,79182
10/3/20,Cote d'Ivoire,19849
10/3/20,Croatia,17401
10/3/20,Cuba,5780
10/3/20,Cyprus,1811
10/3/20,Czechia,80605
10/3/20,Denmark,29789
10/3/20,Diamond Princess,712
10/3/20,Djibouti,5418
10/3/20,Dominica,31
10/3/20,Dominican Republic,113926
10/3/20,Ecuador,140351
10/3/20,Egypt,103575
10/3/20,El Salvador,29358
10/3/20,Equatorial Guinea,5045
10/3/20,Eritrea,398
10/3/20,Estonia,3577
10/3/20,Eswatini,5530
10/3/20,Ethiopia,77860
10/3/20,Fiji,32
10/3/20,Finland,10391
10/3/20,France,629509
10/3/20,Gabon,8797
10/3/20,Gambia,3590
10/3/20,Georgia,7564
10/3/20,Germany,300027
10/3/20,Ghana,46803
10/3/20,Greece,19613
10/3/20,Grenada,24
10/3/20,Guatemala,93748
10/3/20,Guinea,10735
10/3/20,Guinea-Bissau,2362
10/3/20,Guyana,2968
10/3/20,Haiti,8811
10/3/20,Holy See,12
10/3/20,Honduras,78788
10/3/20,Hungary,29717
10/3/20,Iceland,2872
10/3/20,India,6549373
10/3/20,Indonesia,299506
10/3/20,Iran,468119
10/3/20,Iraq,375931
10/3/20,Ireland,37668
10/3/20,Israel,264443
10/3/20,Italy,322751
10/3/20,Jamaica,6795
10/3/20,Japan,85345
10/3/20,Jordan,14749
10/3/20,Kazakhstan,108177
10/3/20,Kenya,39184
10/3/20,"Korea, South",24091
10/3/20,Kosovo,15758
10/3/20,Kuwait,106458
10/3/20,Kyrgyzstan,47184
10/3/20,Laos,23
10/3/20,Latvia,2019
10/3/20,Lebanon,43494
10/3/20,Lesotho,1680
10/3/20,Liberia,1347
10/3/20,Libya,36087
10/3/20,Liechtenstein,123
10/3/20,Lithuania,5081
10/3/20,Luxembourg,8709
10/3/20,MS Zaandam,9
10/3/20,Madagascar,16529
10/3/20,Malawi,5783
10/3/20,Malaysia,12088
10/3/20,Maldives,10465
10/3/20,Mali,3170
10/3/20,Malta,3204
10/3/20,Mauritania,7517
10/3/20,Mauritius,385
10/3/20,Mexico,757953
10/3/20,Moldova,55888
10/3/20,Monaco,222
10/3/20,Mongolia,313
10/3/20,Montenegro,11934
10/3/20,Morocco,131228
10/3/20,Mozambique,9049
10/3/20,Namibia,11572
10/3/20,Nepal,84570
10/3/20,Netherlands,137194
10/3/20,New Zealand,1854
10/3/20,Nicaragua,5170
10/3/20,Niger,1200
10/3/20,Nigeria,59287
10/3/20,North Macedonia,18602
10/3/20,Norway,14362
10/3/20,Oman,98585
10/3/20,Pakistan,314616
10/3/20,Panama,114653
10/3/20,Papua New Guinea,540
10/3/20,Paraguay,43452
10/3/20,Peru,821564
10/3/20,Philippines,319330
10/3/20,Poland,98140
10/3/20,Portugal,78247
10/3/20,Qatar,126339
10/3/20,Romania,134065
10/3/20,Russia,1198663
10/3/20,Rwanda,4852
10/3/20,Saint Kitts and Nevis,19
10/3/20,Saint Lucia,27
10/3/20,Saint Vincent and the Grenadines,64
10/3/20,San Marino,732
10/3/20,Sao Tome and Principe,913
10/3/20,Saudi Arabia,335997
10/3/20,Senegal,15068
10/3/20,Serbia,33842
10/3/20,Seychelles,146
10/3/20,Sierra Leone,2259
10/3/20,Singapore,57800
10/3/20,Slovakia,12321
10/3/20,Slovenia,6330
10/3/20,Solomon Islands,0
10/3/20,Somalia,3593
10/3/20,South Africa,679716
10/3/20,South Sudan,2715
10/3/20,Spain,789932
10/3/20,Sri Lanka,3395
10/3/20,Sudan,13653
10/3/20,Suriname,4924
10/3/20,Sweden,94283
10/3/20,Switzerland,54384
10/3/20,Syria,4329
10/3/20,Taiwan*,517
10/3/20,Tajikistan,9895
10/3/20,Tanzania,509
10/3/20,Thailand,3585
10/3/20,Timor-Leste,28
10/3/20,Togo,1840
10/3/20,Trinidad and Tobago,4715
10/3/20,Tunisia,20944
10/3/20,Turkey,323014
10/3/20,US,7382341
10/3/20,Uganda,8662
10/3/20,Ukraine,228161
10/3/20,United Arab Emirates,97760
10/3/20,United Kingdom,482654
10/3/20,Uruguay,2122
10/3/20,Uzbekistan,58238
10/3/20,Venezuela,77646
10/3/20,Vietnam,1096
10/3/20,West Bank and Gaza,41078
10/3/20,Western Sahara,10
10/3/20,Yemen,2041
10/3/20,Zambia,14974
10/3/20,Zimbabwe,7885
10/4/20,Afghanistan,39341
10/4/20,Albania,14266
10/4/20,Algeria,52136
10/4/20,Andorra,2110
10/4/20,Angola,5402
10/4/20,Antigua and Barbuda,107
10/4/20,Argentina,798486
10/4/20,Armenia,52496
10/4/20,Australia,27148
10/4/20,Austria,48146
10/4/20,Azerbaijan,40691
10/4/20,Bahamas,4409
10/4/20,Bahrain,72662
10/4/20,Bangladesh,368690
10/4/20,Barbados,199
10/4/20,Belarus,79852
10/4/20,Belgium,130235
10/4/20,Belize,2131
10/4/20,Benin,2357
10/4/20,Bhutan,298
10/4/20,Bolivia,136868
10/4/20,Bosnia and Herzegovina,28354
10/4/20,Botswana,3172
10/4/20,Brazil,4915289
10/4/20,Brunei,146
10/4/20,Bulgaria,21587
10/4/20,Burkina Faso,2167
10/4/20,Burma,17794
10/4/20,Burundi,513
10/4/20,Cabo Verde,6360
10/4/20,Cambodia,278
10/4/20,Cameroon,20924
10/4/20,Canada,168501
10/4/20,Central African Republic,4845
10/4/20,Chad,1217
10/4/20,Chile,470179
10/4/20,China,90629
10/4/20,Colombia,855052
10/4/20,Comoros,487
10/4/20,Congo (Brazzaville),5089
10/4/20,Congo (Kinshasa),10760
10/4/20,Costa Rica,79182
10/4/20,Cote d'Ivoire,19882
10/4/20,Croatia,17659
10/4/20,Cuba,5809
10/4/20,Cyprus,1824
10/4/20,Czechia,82446
10/4/20,Denmark,30168
10/4/20,Diamond Princess,712
10/4/20,Djibouti,5419
10/4/20,Dominica,31
10/4/20,Dominican Republic,114480
10/4/20,Ecuador,141034
10/4/20,Egypt,103683
10/4/20,El Salvador,29450
10/4/20,Equatorial Guinea,5045
10/4/20,Eritrea,398
10/4/20,Estonia,3607
10/4/20,Eswatini,5569
10/4/20,Ethiopia,78819
10/4/20,Fiji,32
10/4/20,Finland,10538
10/4/20,France,629509
10/4/20,Gabon,8797
10/4/20,Gambia,3594
10/4/20,Georgia,8118
10/4/20,Germany,301573
10/4/20,Ghana,46829
10/4/20,Greece,19842
10/4/20,Grenada,24
10/4/20,Guatemala,93963
10/4/20,Guinea,10754
10/4/20,Guinea-Bissau,2362
10/4/20,Guyana,3093
10/4/20,Haiti,8819
10/4/20,Holy See,12
10/4/20,Honduras,79629
10/4/20,Hungary,30575
10/4/20,Iceland,2921
10/4/20,India,6623815
10/4/20,Indonesia,303498
10/4/20,Iran,471772
10/4/20,Iraq,379141
10/4/20,Ireland,38032
10/4/20,Israel,266775
10/4/20,Italy,325329
10/4/20,Jamaica,6895
10/4/20,Japan,85746
10/4/20,Jordan,15640
10/4/20,Kazakhstan,108236
10/4/20,Kenya,39427
10/4/20,"Korea, South",24164
10/4/20,Kosovo,15814
10/4/20,Kuwait,107025
10/4/20,Kyrgyzstan,47428
10/4/20,Laos,23
10/4/20,Latvia,2086
10/4/20,Lebanon,44482
10/4/20,Lesotho,1683
10/4/20,Liberia,1348
10/4/20,Libya,36809
10/4/20,Liechtenstein,126
10/4/20,Lithuania,5185
10/4/20,Luxembourg,8709
10/4/20,MS Zaandam,9
10/4/20,Madagascar,16558
10/4/20,Malawi,5786
10/4/20,Malaysia,12381
10/4/20,Maldives,10530
10/4/20,Mali,3184
10/4/20,Malta,3270
10/4/20,Mauritania,7520
10/4/20,Mauritius,385
10/4/20,Mexico,761665
10/4/20,Moldova,56579
10/4/20,Monaco,222
10/4/20,Mongolia,314
10/4/20,Montenegro,12127
10/4/20,Morocco,133272
10/4/20,Mozambique,9196
10/4/20,Namibia,11626
10/4/20,Nepal,86823
10/4/20,Netherlands,141226
10/4/20,New Zealand,1855
10/4/20,Nicaragua,5170
10/4/20,Niger,1200
10/4/20,Nigeria,59345
10/4/20,North Macedonia,18790
10/4/20,Norway,14457
10/4/20,Oman,101270
10/4/20,Pakistan,314616
10/4/20,Panama,115286
10/4/20,Papua New Guinea,540
10/4/20,Paraguay,44182
10/4/20,Peru,821564
10/4/20,Philippines,322497
10/4/20,Poland,100074
10/4/20,Portugal,79151
10/4/20,Qatar,126498
10/4/20,Romania,135900
10/4/20,Russia,1209039
10/4/20,Rwanda,4866
10/4/20,Saint Kitts and Nevis,19
10/4/20,Saint Lucia,27
10/4/20,Saint Vincent and the Grenadines,64
10/4/20,San Marino,732
10/4/20,Sao Tome and Principe,913
10/4/20,Saudi Arabia,336387
10/4/20,Senegal,15094
10/4/20,Serbia,33901
10/4/20,Seychelles,146
10/4/20,Sierra Leone,2269
10/4/20,Singapore,57812
10/4/20,Slovakia,13139
10/4/20,Slovenia,6498
10/4/20,Solomon Islands,0
10/4/20,Somalia,3745
10/4/20,South Africa,681289
10/4/20,South Sudan,2726
10/4/20,Spain,789932
10/4/20,Sri Lanka,3402
10/4/20,Sudan,13653
10/4/20,Suriname,4941
10/4/20,Sweden,94283
10/4/20,Switzerland,54384
10/4/20,Syria,4366
10/4/20,Taiwan*,517
10/4/20,Tajikistan,9935
10/4/20,Tanzania,509
10/4/20,Thailand,3590
10/4/20,Timor-Leste,28
10/4/20,Togo,1854
10/4/20,Trinidad and Tobago,4763
10/4/20,Tunisia,22230
10/4/20,Turkey,324443
10/4/20,US,7417845
10/4/20,Uganda,8808
10/4/20,Ukraine,232424
10/4/20,United Arab Emirates,98801
10/4/20,United Kingdom,505619
10/4/20,Uruguay,2145
10/4/20,Uzbekistan,58612
10/4/20,Venezuela,78434
10/4/20,Vietnam,1096
10/4/20,West Bank and Gaza,41498
10/4/20,Western Sahara,10
10/4/20,Yemen,2041
10/4/20,Zambia,15052
10/4/20,Zimbabwe,7888
10/5/20,Afghanistan,39422
10/5/20,Albania,14410
10/5/20,Algeria,52270
10/5/20,Andorra,2370
10/5/20,Angola,5530
10/5/20,Antigua and Barbuda,107
10/5/20,Argentina,809728
10/5/20,Armenia,52677
10/5/20,Australia,27173
10/5/20,Austria,48896
10/5/20,Azerbaijan,40788
10/5/20,Bahamas,4452
10/5/20,Bahrain,73116
10/5/20,Bangladesh,370132
10/5/20,Barbados,200
10/5/20,Belarus,80696
10/5/20,Belgium,132203
10/5/20,Belize,2196
10/5/20,Benin,2357
10/5/20,Bhutan,299
10/5/20,Bolivia,137107
10/5/20,Bosnia and Herzegovina,28449
10/5/20,Botswana,3172
10/5/20,Brazil,4927235
10/5/20,Brunei,146
10/5/20,Bulgaria,21870
10/5/20,Burkina Faso,2184
10/5/20,Burma,18781
10/5/20,Burundi,514
10/5/20,Cabo Verde,6433
10/5/20,Cambodia,280
10/5/20,Cameroon,20924
10/5/20,Canada,171384
10/5/20,Central African Republic,4845
10/5/20,Chad,1223
10/5/20,Chile,471746
10/5/20,China,90652
10/5/20,Colombia,862158
10/5/20,Comoros,487
10/5/20,Congo (Brazzaville),5089
10/5/20,Congo (Kinshasa),10778
10/5/20,Costa Rica,81129
10/5/20,Cote d'Ivoire,19885
10/5/20,Croatia,17797
10/5/20,Cuba,5845
10/5/20,Cyprus,1847
10/5/20,Czechia,85566
10/5/20,Denmark,30546
10/5/20,Diamond Princess,712
10/5/20,Djibouti,5421
10/5/20,Dominica,31
10/5/20,Dominican Republic,115054
10/5/20,Ecuador,141339
10/5/20,Egypt,103781
10/5/20,El Salvador,29539
10/5/20,Equatorial Guinea,5045
10/5/20,Eritrea,398
10/5/20,Estonia,3617
10/5/20,Eswatini,5579
10/5/20,Ethiopia,79437
10/5/20,Fiji,32
10/5/20,Finland,10702
10/5/20,France,664289
10/5/20,Gabon,8808
10/5/20,Gambia,3594
10/5/20,Georgia,8696
10/5/20,Germany,304673
10/5/20,Ghana,46829
10/5/20,Greece,20142
10/5/20,Grenada,24
10/5/20,Guatemala,94182
10/5/20,Guinea,10800
10/5/20,Guinea-Bissau,2385
10/5/20,Guyana,3188
10/5/20,Haiti,8827
10/5/20,Holy See,12
10/5/20,Honduras,80020
10/5/20,Hungary,31480
10/5/20,Iceland,2980
10/5/20,India,6685082
10/5/20,Indonesia,307120
10/5/20,Iran,475674
10/5/20,Iraq,382949
10/5/20,Ireland,38549
10/5/20,Israel,272309
10/5/20,Italy,327586
10/5/20,Jamaica,7012
10/5/20,Japan,86027
10/5/20,Jordan,17464
10/5/20,Kazakhstan,108296
10/5/20,Kenya,39449
10/5/20,"Korea, South",24239
10/5/20,Kosovo,15855
10/5/20,Kuwait,107592
10/5/20,Kyrgyzstan,47635
10/5/20,Laos,23
10/5/20,Latvia,2126
10/5/20,Lebanon,45657
10/5/20,Lesotho,1683
10/5/20,Liberia,1354
10/5/20,Libya,37437
10/5/20,Liechtenstein,127
10/5/20,Lithuania,5285
10/5/20,Luxembourg,8925
10/5/20,MS Zaandam,9
10/5/20,Madagascar,16570
10/5/20,Malawi,5794
10/5/20,Malaysia,12813
10/5/20,Maldives,10567
10/5/20,Mali,3189
10/5/20,Malta,3327
10/5/20,Mauritania,7523
10/5/20,Mauritius,387
10/5/20,Mexico,789780
10/5/20,Moldova,56901
10/5/20,Monaco,223
10/5/20,Mongolia,315
10/5/20,Montenegro,12359
10/5/20,Morocco,134695
10/5/20,Mozambique,9296
10/5/20,Namibia,11654
10/5/20,Nepal,89263
10/5/20,Netherlands,141258
10/5/20,New Zealand,1858
10/5/20,Nicaragua,5170
10/5/20,Niger,1200
10/5/20,Nigeria,59465
10/5/20,North Macedonia,18873
10/5/20,Norway,14605
10/5/20,Oman,101814
10/5/20,Pakistan,315727
10/5/20,Panama,115919
10/5/20,Papua New Guinea,540
10/5/20,Paraguay,44715
10/5/20,Peru,828169
10/5/20,Philippines,324762
10/5/20,Poland,102080
10/5/20,Portugal,79885
10/5/20,Qatar,126692
10/5/20,Romania,137491
10/5/20,Russia,1219796
10/5/20,Rwanda,4867
10/5/20,Saint Kitts and Nevis,19
10/5/20,Saint Lucia,27
10/5/20,Saint Vincent and the Grenadines,64
10/5/20,San Marino,732
10/5/20,Sao Tome and Principe,913
10/5/20,Saudi Arabia,336766
10/5/20,Senegal,15122
10/5/20,Serbia,33952
10/5/20,Seychelles,146
10/5/20,Sierra Leone,2269
10/5/20,Singapore,57819
10/5/20,Slovakia,13492
10/5/20,Slovenia,6673
10/5/20,Solomon Islands,0
10/5/20,Somalia,3745
10/5/20,South Africa,682215
10/5/20,South Sudan,2726
10/5/20,Spain,813412
10/5/20,Sri Lanka,3513
10/5/20,Sudan,13653
10/5/20,Suriname,4954
10/5/20,Sweden,94283
10/5/20,Switzerland,55932
10/5/20,Syria,4411
10/5/20,Taiwan*,518
10/5/20,Tajikistan,9974
10/5/20,Tanzania,509
10/5/20,Thailand,3600
10/5/20,Timor-Leste,28
10/5/20,Togo,1864
10/5/20,Trinidad and Tobago,4767
10/5/20,Tunisia,22230
10/5/20,Turkey,326046
10/5/20,US,7457402
10/5/20,Uganda,8965
10/5/20,Ukraine,236329
10/5/20,United Arab Emirates,99733
10/5/20,United Kingdom,518222
10/5/20,Uruguay,2155
10/5/20,Uzbekistan,58946
10/5/20,Venezuela,79117
10/5/20,Vietnam,1097
10/5/20,West Bank and Gaza,41957
10/5/20,Western Sahara,10
10/5/20,Yemen,2041
10/5/20,Zambia,15089
10/5/20,Zimbabwe,7898
10/6/20,Afghanistan,39486
10/6/20,Albania,14568
10/6/20,Algeria,52399
10/6/20,Andorra,2370
10/6/20,Angola,5725
10/6/20,Antigua and Barbuda,107
10/6/20,Argentina,824468
10/6/20,Armenia,53083
10/6/20,Australia,27181
10/6/20,Austria,49819
10/6/20,Azerbaijan,40931
10/6/20,Bahamas,4559
10/6/20,Bahrain,73476
10/6/20,Bangladesh,371631
10/6/20,Barbados,200
10/6/20,Belarus,81090
10/6/20,Belgium,134291
10/6/20,Belize,2243
10/6/20,Benin,2357
10/6/20,Bhutan,300
10/6/20,Bolivia,137468
10/6/20,Bosnia and Herzegovina,28710
10/6/20,Botswana,3172
10/6/20,Brazil,4969141
10/6/20,Brunei,146
10/6/20,Bulgaria,22306
10/6/20,Burkina Faso,2197
10/6/20,Burma,20033
10/6/20,Burundi,514
10/6/20,Cabo Verde,6518
10/6/20,Cambodia,280
10/6/20,Cameroon,20924
10/6/20,Canada,173756
10/6/20,Central African Republic,4852
10/6/20,Chad,1238
10/6/20,Chile,473306
10/6/20,China,90667
10/6/20,Colombia,869808
10/6/20,Comoros,491
10/6/20,Congo (Brazzaville),5089
10/6/20,Congo (Kinshasa),10789
10/6/20,Costa Rica,82142
10/6/20,Cote d'Ivoire,19903
10/6/20,Croatia,18084
10/6/20,Cuba,5883
10/6/20,Cyprus,1876
10/6/20,Czechia,90022
10/6/20,Denmark,30868
10/6/20,Diamond Princess,712
10/6/20,Djibouti,5423
10/6/20,Dominica,31
10/6/20,Dominican Republic,115371
10/6/20,Ecuador,142056
10/6/20,Egypt,103902
10/6/20,El Salvador,29634
10/6/20,Equatorial Guinea,5052
10/6/20,Eritrea,398
10/6/20,Estonia,3659
10/6/20,Eswatini,5598
10/6/20,Ethiopia,80003
10/6/20,Fiji,32
10/6/20,Finland,10929
10/6/20,France,675736
10/6/20,Gabon,8808
10/6/20,Gambia,3613
10/6/20,Georgia,9245
10/6/20,Germany,307127
10/6/20,Ghana,46829
10/6/20,Greece,20541
10/6/20,Grenada,24
10/6/20,Guatemala,94870
